0.512	-0.000046
0.513	0.000016
0.514	0.00011
0.515	0.000247
0.516	0.000362
0.517	0.000648
0.518	0.000935
0.519	0.001332
0.52	0.001816
0.521	0.002515
0.522	0.003446
0.523	0.00488
0.524	0.007024
0.525	0.010441
0.526	0.016247
0.527	0.025513
0.528	0.041451
0.529	0.070551
0.53	0.123444
0.531	0.21168
0.532	0.353885
0.533	0.545856
0.534	0.741205
0.535	0.865225
0.536	0.927396
0.537	0.954627
0.538	0.954163
0.539	0.959215
0.54	0.961328
0.541	0.964902
0.542	0.969873
0.543	0.952489
0.544	0.961397
0.545	0.97827
0.546	0.977533
0.547	0.977001
0.548	0.980884
0.549	0.990784
0.55	1
0.551	0.992264
0.552	0.982642
0.553	0.983832
0.554	0.977765
0.555	0.965081
0.556	0.957314
0.557	0.946245
0.558	0.947871
0.559	0.959038
0.56	0.966534
0.561	0.977656
0.562	0.966447
0.563	0.953399
0.564	0.958314
0.565	0.970039
0.566	0.978607
0.567	0.983397
0.568	0.98096
0.569	0.974522
0.57	0.967229
0.571	0.979406
0.572	0.978208
0.573	0.975818
0.574	0.974392
0.575	0.979973
0.576	0.968827
0.577	0.969181
0.578	0.967838
0.579	0.982956
0.58	0.979598
0.581	0.963811
0.582	0.968886
0.583	0.983655
0.584	0.986657
0.585	0.974207
0.586	0.946407
0.587	0.904478
0.588	0.809275
0.589	0.684974
0.59	0.525304
0.591	0.345364
0.592	0.190467
0.593	0.087833
0.594	0.035393
0.595	0.014077
0.596	0.005944
0.597	0.002574
0.598	0.001046
0.599	0.000394
0.6	0.000085
0.601	-0.000084
0.602	-0.000194
0.603	-0.000234
0.604	-0.000292
0.605	-0.000307
0.606	-0.000343
0.607	-0.000348
0.608	-0.000329
0.609	-0.000351
0.61	-0.000317
