1.515	-0.000016
1.516	0.000067
1.517	0.000151
1.518	0.000249
1.519	0.000348
1.52	0.000466
1.521	0.000585
1.522	0.000758
1.523	0.000932
1.524	0.00115
1.525	0.001369
1.526	0.001613
1.527	0.001859
1.528	0.002172
1.529	0.002488
1.53	0.002881
1.531	0.003277
1.532	0.003772
1.533	0.004271
1.534	0.004898
1.535	0.005528
1.536	0.006421
1.537	0.007319
1.538	0.008459
1.539	0.009606
1.54	0.010989
1.541	0.012372
1.542	0.014303
1.543	0.016248
1.544	0.019029
1.545	0.021831
1.546	0.02589
1.547	0.029952
1.548	0.035171
1.549	0.040434
1.55	0.047864
1.551	0.055352
1.552	0.065732
1.553	0.076166
1.554	0.089024
1.555	0.101893
1.556	0.12015
1.557	0.138642
1.558	0.163127
1.559	0.187803
1.56	0.220261
1.561	0.252894
1.562	0.291359
1.563	0.329939
1.564	0.375648
1.565	0.42147
1.566	0.47356
1.567	0.525681
1.568	0.578787
1.569	0.631645
1.57	0.676683
1.571	0.721282
1.572	0.75477
1.573	0.788248
1.574	0.821155
1.575	0.854065
1.576	0.87337
1.577	0.89183
1.578	0.899817
1.579	0.907252
1.58	0.913009
1.581	0.918685
1.582	0.922953
1.583	0.927163
1.584	0.92686
1.585	0.926413
1.586	0.925059
1.587	0.923683
1.588	0.923953
1.589	0.924259
1.59	0.922828
1.591	0.921383
1.592	0.922061
1.593	0.922756
1.594	0.924648
1.595	0.926605
1.596	0.934552
1.597	0.942525
1.598	0.944351
1.599	0.945872
1.6	0.946175
1.601	0.946432
1.602	0.947006
1.603	0.947589
1.604	0.950194
1.605	0.952859
1.606	0.951303
1.607	0.94967
1.608	0.953047
1.609	0.956494
1.61	0.959047
1.611	0.961545
1.612	0.960048
1.613	0.958335
1.614	0.959835
1.615	0.96147
1.616	0.960857
1.617	0.960175
1.618	0.960813
1.619	0.961486
1.62	0.964703
1.621	0.967943
1.622	0.969314
1.623	0.970589
1.624	0.973713
1.625	0.976906
1.626	0.9791
1.627	0.981258
1.628	0.981285
1.629	0.981372
1.63	0.988609
1.631	0.995869
1.632	0.998021
1.633	1
1.634	0.999848
1.635	0.999642
1.636	0.99659
1.637	0.993439
1.638	0.986217
1.639	0.978989
1.64	0.967125
1.641	0.95512
1.642	0.936199
1.643	0.917239
1.644	0.879424
1.645	0.840967
1.646	0.796545
1.647	0.751893
1.648	0.694313
1.649	0.636542
1.65	0.573232
1.651	0.509946
1.652	0.451966
1.653	0.39403
1.654	0.34275
1.655	0.291752
1.656	0.251309
1.657	0.211153
1.658	0.180823
1.659	0.15054
1.66	0.128463
1.661	0.106664
1.662	0.090735
1.663	0.074941
1.664	0.06379
1.665	0.052752
1.666	0.045028
1.667	0.03731
1.668	0.031821
1.669	0.02635
1.67	0.022504
1.671	0.018724
1.672	0.016045
1.673	0.013394
1.674	0.011483
1.675	0.009587
1.676	0.008227
1.677	0.006882
1.678	0.00591
1.679	0.00494
1.68	0.004257
1.681	0.003576
1.682	0.003055
1.683	0.002541
1.684	0.00216
1.685	0.001781
1.686	0.001512
1.687	0.001244
1.688	0.00104
1.689	0.000837
1.69	0.000677
1.691	0.000517
1.692	0.000409
1.693	0.000301
1.694	0.000206
1.695	0.000112
1.696	0.00004
1.697	-0.000031
